,SPX,VIX,ST,MT,SPXC,VIXC,STC,MTC,VIXRA52,STRA52,MTRA52,VIXRP52,STRP52,MTRP52,VS030,VIXRA26,STRA26,MTRA26
2013-05-31,1630.74,16.3,2005.48,49896.2,-0.011433075,0.165117941,0.035631662,0.018231611,-0.088018259,-0.133458898,-0.274737296,-0.079868905,-0.105183581,-0.211439134,0.988949079,-0.093513258,-0.133426903,-0.293104361
2013-06-07,1643.38,15.14,1982.26,50141.2,0.007751082,-0.071165644,-0.011578276,0.004910194,-0.087646124,-0.133900988,-0.279536296,-0.079976236,-0.106722651,-0.220156707,0.917178711,-0.09218244,-0.132745389,-0.289109981
2013-06-14,1626.73,17.15,2164.94,52638.7,-0.010131558,0.132760898,0.092157436,0.049809338,-0.09300598,-0.137034003,-0.278811924,-0.079976236,-0.106722651,-0.220156707,0.941291777,-0.094044917,-0.138794134,-0.289556985
2013-06-21,1592.43,18.9,2246.91,53790.1,-0.021085245,0.102040816,0.037862481,0.02187364,-0.094183874,-0.138657468,-0.285019108,-0.079724882,-0.10568457,-0.22048495,0.992349235,-0.098080193,-0.154799897,-0.292040247
2013-06-28,1606.28,16.86,2151,54143.8,0.0086974,-0.107936508,-0.042685288,0.006575559,-0.093358002,-0.14138153,-0.291331837,-0.077894949,-0.105714597,-0.216982661,0.920449228,-0.092655554,-0.155804759,-0.255714392
2013-07-05,1631.89,14.89,1949.5,52378.4,0.015943671,-0.116844603,-0.093677359,-0.032605765,-0.093683245,-0.142756775,-0.294823821,-0.076614955,-0.106146031,-0.218024356,0.890474156,-0.093311834,-0.157901796,-0.264521086
2013-07-12,1680.19,13.84,1804.96,48909.9,0.029597583,-0.070517126,-0.074142088,-0.066220045,-0.095751853,-0.1461223,-0.302781088,-0.076994337,-0.107749597,-0.225191289,0.878331822,-0.098355977,-0.172645352,-0.303984239
2013-07-19,1692.09,12.54,1659.14,48036.1,0.007082532,-0.093930636,-0.080788494,-0.017865504,-0.095395959,-0.144763382,-0.306358815,-0.079261695,-0.106978693,-0.234488106,0.853906153,-0.096654722,-0.165539441,-0.321184973
2013-07-26,1691.65,12.72,1606.54,46448,-0.000260033,0.014354067,-0.031703172,-0.033060552,-0.096057969,-0.145599483,-0.303303568,-0.079466379,-0.108238739,-0.232209386,0.868259386,-0.096742117,-0.16658996,-0.313259396
2013-08-02,1709.67,11.98,1472.82,43792.3,0.010652322,-0.058176101,-0.083234778,-0.057175766,-0.096049735,-0.14478288,-0.298775239,-0.07946064,-0.106772128,-0.224442805,0.871952171,-0.096704039,-0.163288817,-0.299644007
2013-08-09,1691.42,13.41,1525.52,44461.1,-0.010674575,0.119365609,0.035781698,0.015272091,-0.097102469,-0.145835838,-0.303255296,-0.080272009,-0.106473567,-0.226646542,0.917819604,-0.099334751,-0.168387358,-0.307131245
2013-08-16,1655.83,14.37,1571.59,46071.5,-0.021041492,0.071588367,0.030199539,0.036220426,-0.099330444,-0.148225867,-0.315631222,-0.080272009,-0.106473567,-0.226646542,0.928487366,-0.105326189,-0.175510769,-0.323272481
2013-08-23,1663.5,13.98,1536.27,44319.1,0.004632118,-0.027139875,-0.022474055,-0.03803653,-0.100921143,-0.148071897,-0.313225113,-0.080991155,-0.10749272,-0.224078983,0.910749186,-0.106643533,-0.198234852,-0.317832166
2013-08-30,1632.97,17.01,1758.57,48083.1,-0.01835287,0.216738197,0.144701127,0.084929522,-0.100779271,-0.1501507,-0.303669904,-0.081174353,-0.113235063,-0.228375531,0.958020718,-0.107142302,-0.188053492,-0.296157083
2013-09-06,1655.17,15.85,1676.1,46964.7,0.013594861,-0.068195179,-0.046896058,-0.023259732,-0.101109218,-0.151955962,-0.304420963,-0.084478568,-0.118413223,-0.229813017,0.924583333,-0.111138133,-0.190164992,-0.299895763
2013-09-13,1687.99,14.16,1508.2,44216.8,0.019828779,-0.106624606,-0.100173021,-0.058509902,-0.102666966,-0.156339263,-0.310276291,-0.085152476,-0.118874707,-0.229951738,0.902321347,-0.12216258,-0.189712649,-0.301223255
2013-09-20,1709.91,13.12,1432.92,43700.5,0.012985859,-0.073446328,-0.049913805,-0.011676557,-0.102129446,-0.155525272,-0.310124221,-0.085077312,-0.118877105,-0.227936643,0.867069486,-0.123082458,-0.190566279,-0.302270594
2013-09-27,1691.75,15.46,1470,43748.3,-0.010620442,0.178353659,0.02587723,0.001093809,-0.101124997,-0.155957671,-0.311454014,-0.085259613,-0.119057624,-0.229111004,0.980520069,-0.118778571,-0.191538963,-0.30197649
2013-10-04,1690.5,16.74,1559.47,44535,-0.00073888,0.082794308,0.060863946,0.017982413,-0.098587754,-0.150975087,-0.31188953,-0.085259613,-0.119057624,-0.229111004,0.990365112,-0.116757302,-0.183016905,-0.296697112
2013-10-11,1703.2,15.72,1501.35,43561.5,0.00751257,-0.0609319,-0.037269072,-0.021859212,-0.098662666,-0.151066954,-0.311933954,-0.085386475,-0.118118849,-0.226599951,0.97037037,-0.117592845,-0.187395525,-0.293152048
2013-10-18,1744.5,13.04,1319.2,41489.2,0.024248473,-0.170483461,-0.121324142,-0.047571824,-0.098609433,-0.150740224,-0.315598018,-0.086371772,-0.119725725,-0.231035866,0.916315319,-0.116661577,-0.18604061,-0.311877939
2013-10-25,1759.77,13.09,1335.16,42158.9,0.008753224,0.003834356,0.012098241,0.01614155,-0.098674172,-0.149989956,-0.311115419,-0.084399203,-0.116478334,-0.219022273,0.89395122,-0.114611466,-0.181144722,-0.300921975
2013-11-01,1761.64,13.28,1337.14,42849.9,0.001062639,0.014514897,0.001482968,0.016390371,-0.096966573,-0.145990401,-0.300972984,-0.086207882,-0.118736455,-0.222334414,0.891168364,-0.114112466,-0.180780894,-0.300293763
2013-11-08,1770.61,12.9,1267.51,41953.9,0.005091846,-0.028614458,-0.052073829,-0.0209102,-0.101903677,-0.150802218,-0.306043348,-0.086869191,-0.118547724,-0.223268354,0.895611208,-0.112841937,-0.179948673,-0.307704544
2013-11-15,1798.18,12.19,1219.75,42653.8,0.015570905,-0.05503876,-0.037680176,0.016682597,-0.099763209,-0.146011542,-0.288697578,-0.085084863,-0.110157624,-0.190556618,0.858450704,-0.114078247,-0.179252503,-0.291071771
2013-11-22,1804.76,12.26,1157.35,40578,0.003659255,0.005742412,-0.051158024,-0.048666238,-0.100052307,-0.145469832,-0.282469589,-0.08687447,-0.109424953,-0.180793787,0.886570248,-0.116836773,-0.174012068,-0.268703367
2013-11-29,1805.81,13.7,1179.79,40339.7,0.000581795,0.117455139,0.019389122,-0.00587264,-0.098979078,-0.145562076,-0.282777812,-0.082974401,-0.109809099,-0.182060272,0.949975235,-0.112847633,-0.173110225,-0.271670337
2013-12-06,1805.09,13.79,1177.27,39363.8,-0.000398713,0.006569343,-0.002135973,-0.024192049,-0.098856121,-0.14534731,-0.280049285,-0.082974401,-0.109809099,-0.182060272,0.942905983,-0.113544292,-0.180369158,-0.271317897
2013-12-13,1775.32,15.76,1236.96,40063.7,-0.016492252,0.142857143,0.050702048,0.017780296,-0.100886249,-0.152160715,-0.286326512,-0.086764599,-0.119659116,-0.185206615,1.016774194,-0.110223183,-0.176756934,-0.265525383
2013-12-20,1818.32,13.79,1155.78,38668.6,0.024220986,-0.125,-0.065628638,-0.034822046,-0.103360781,-0.164459584,-0.284981406,-0.088424751,-0.120932441,-0.188175593,0.946836685,-0.116499342,-0.182443365,-0.281668227
2013-12-27,1841.4,12.46,1093.77,37275.3,0.012693035,-0.096446701,-0.053652079,-0.036031819,-0.102771628,-0.168571479,-0.267419389,-0.077517819,-0.102241206,-0.128396071,0.890090826,-0.116356786,-0.184968545,-0.278966314
2014-01-03,1831.37,13.76,1118.44,37498.8,-0.005446943,0.104333868,0.022555016,0.005995928,-0.103027735,-0.170640331,-0.270459281,-0.076637509,-0.103363632,-0.129661388,0.949807711,-0.11041486,-0.175922048,-0.261350932
2014-01-10,1842.37,12.14,1067.79,36286.6,0.006006432,-0.117732558,-0.045286292,-0.032326368,-0.100978893,-0.172379928,-0.278108255,-0.07227693,-0.106826497,-0.140053705,0.867142857,-0.107931983,-0.181196228,-0.25826326
2014-01-17,1838.7,12.44,1067.8,37087.8,-0.001991999,0.024711697,9.36514E-06,0.022079776,-0.101645293,-0.172356001,-0.28283472,-0.076657492,-0.10684973,-0.148114555,0.931264462,-0.108088875,-0.18308233,-0.263518862
2014-01-24,1790.29,18.14,1205.99,38110.5,-0.026328384,0.458199357,0.129415621,0.027575106,-0.092650853,-0.177765284,-0.299135633,-0.076528853,-0.108842852,-0.149600144,1.119753086,-0.089071849,-0.192290386,-0.299992106
2014-01-31,1782.59,18.41,1301.15,38383,-0.004300979,0.014884234,0.078906127,0.00715026,-0.092664239,-0.174316484,-0.301494898,-0.074658849,-0.106605455,-0.149910807,1.051892664,-0.088028288,-0.182004257,-0.296041794
2014-02-07,1797.02,15.29,1175.86,37493.9,0.008094963,-0.169473112,-0.096291742,-0.023163901,-0.090441458,-0.171140703,-0.301895492,-0.064020063,-0.098008982,-0.145634042,0.970353581,-0.081388108,-0.166840633,-0.276695886
2014-02-14,1838.63,13.57,1087.17,36097.9,0.023155001,-0.112491825,-0.075425646,-0.037232723,-0.092550774,-0.173593995,-0.307320375,-0.066606225,-0.101524648,-0.151701839,0.92650573,-0.083965426,-0.172018153,-0.299754528
2014-02-21,1836.25,14.68,1120.69,35900.4,-0.001294442,0.081798084,0.030832345,-0.005471232,-0.092863714,-0.182577207,-0.310170947,-0.065576313,-0.116458528,-0.141731889,0.966243535,-0.081429731,-0.1791655,-0.334846781
2014-02-28,1859.45,14,1130.52,36773.3,0.012634445,-0.046321526,0.008771382,0.024314492,-0.093009938,-0.183186267,-0.296009965,-0.063382265,-0.10655868,-0.121439032,0.907512444,-0.081367287,-0.17469291,-0.29009499
2014-03-07,1878.04,14.11,1145.26,36755.9,0.00999758,0.007857143,0.013038248,-0.000473169,-0.094215334,-0.182253985,-0.296436767,-0.064956577,-0.100032512,-0.117338904,0.897297297,-0.079702537,-0.171869937,-0.283254703
2014-03-14,1841.13,17.82,1241.42,37750.4,-0.019653469,0.262934089,0.083963467,0.027056881,-0.096900455,-0.184922197,-0.304723825,-0.064956577,-0.100032512,-0.117338904,1.038202247,-0.081112395,-0.179133575,-0.311353306
2014-03-21,1866.52,15,1158.49,36364.4,0.013790444,-0.158249158,-0.066802533,-0.036714843,-0.095891596,-0.184924139,-0.3050579,-0.060863369,-0.098616356,-0.11597864,0.934496262,-0.079490794,-0.175649069,-0.307356023
2014-03-28,1857.62,14.41,1133.58,36379.9,-0.004768232,-0.039333333,-0.021502128,0.000426241,-0.094531244,-0.183651555,-0.304113774,-0.060863369,-0.098616356,-0.11597864,0.911777999,-0.078597794,-0.180496398,-0.315759533
2014-04-04,1865.09,13.96,1087.7,35251.1,0.004021275,-0.031228314,-0.040473544,-0.031028123,-0.093284771,-0.181194302,-0.29805882,-0.059170231,-0.09324038,-0.100172636,0.911652206,-0.078596178,-0.179032752,-0.305937214
2014-04-11,1815.69,17.03,1165.46,36019.3,-0.026486657,0.21991404,0.071490301,0.021792228,-0.095186018,-0.190100371,-0.309063157,-0.059170231,-0.09324038,-0.100172636,1.019324498,-0.081386187,-0.19276583,-0.32040199
2014-04-18,1864.85,13.36,1086.8,35183.1,0.027075106,-0.215502055,-0.067492664,-0.023215332,-0.095311839,-0.193408884,-0.321424826,-0.064963035,-0.098482445,-0.101188121,0.871126112,-0.083948936,-0.204922588,-0.364427495
2014-04-25,1863.4,14.06,1087.87,35275.4,-0.000777542,0.05239521,0.000984542,0.002623419,-0.094424423,-0.191979502,-0.319358694,-0.065785986,-0.102051191,-0.104926089,0.896357013,-0.083921557,-0.20510737,-0.376280478
2014-05-02,1881.14,12.91,1048.96,34840,0.009520232,-0.081792319,-0.035767141,-0.012342879,-0.093993521,-0.191919653,-0.321754377,-0.066534524,-0.104574656,-0.108365724,0.845270665,-0.083849908,-0.209367922,-0.380559705
2014-05-09,1878.48,12.92,999.54,33823.9,-0.001414036,0.000774593,-0.047113331,-0.029164753,-0.093571613,-0.189947335,-0.323433324,-0.072498366,-0.118233716,-0.130569836,0.873605409,-0.082807517,-0.200486236,-0.403584171
2014-05-16,1877.86,12.44,958.53,33437.9,-0.000330054,-0.037151703,-0.041028873,-0.011412049,-0.092863943,-0.187273785,-0.321552476,-0.072498366,-0.118233716,-0.130569836,0.857931034,-0.082247143,-0.200535249,-0.450650607
2014-05-23,1900.53,11.36,910.71,33142.4,0.012072252,-0.08681672,-0.049888892,-0.008837277,-0.093125512,-0.186329472,-0.318388575,-0.072398152,-0.118227248,-0.12923713,0.807719655,-0.084275338,-0.202729086,-0.451601386
2014-05-30,1923.57,11.4,877.56,33236.4,0.012122934,0.003521127,-0.036400171,0.002836246,-0.093287291,-0.186991451,-0.317924196,-0.069252469,-0.117769916,-0.123039626,0.820776549,-0.084234526,-0.204025995,-0.454979363
2014-06-06,1949.44,10.73,790.31,31189.1,0.013448952,-0.05877193,-0.099423401,-0.061598127,-0.093437052,-0.188456582,-0.316482103,-0.069066814,-0.111904327,-0.115121707,0.835948804,-0.082735328,-0.191391454,-0.387048927
2014-06-13,1936.16,12.18,827.78,31983.6,-0.006812213,0.135135135,0.047411775,0.025473643,-0.091042635,-0.183303529,-0.305476647,-0.069066814,-0.111904327,-0.115121707,0.888472059,-0.079895369,-0.183479981,-0.360387976
2014-06-20,1962.87,10.85,773.2,31010.7,0.013795347,-0.109195402,-0.065935393,-0.030418715,-0.091719951,-0.183552074,-0.310781745,-0.070456396,-0.111271099,-0.115154054,0.833699232,-0.079961959,-0.183100748,-0.365591378
2014-06-27,1960.96,11.26,756.03,30355.4,-0.000973065,0.037788018,-0.022206415,-0.021131416,-0.091580385,-0.184238859,-0.306177218,-0.07034362,-0.112602687,-0.11379743,0.871709799,-0.080011367,-0.181820503,-0.35436057
2014-07-04,1985.44,10.32,711.13,28946.3,0.012483681,-0.08348135,-0.059389178,-0.046420077,-0.089897177,-0.17930134,-0.292540462,-0.070114393,-0.10249119,-0.075856739,0.84,-0.08198682,-0.183437977,-0.35304204
2014-07-11,1967.57,12.08,742.33,29118.3,-0.009000524,0.170542636,0.043873835,0.005942037,-0.089919073,-0.182892918,-0.295050867,-0.071334795,-0.109615815,-0.074433811,0.926177437,-0.08138845,-0.183971248,-0.37292203
2014-07-18,1978.22,12.06,729.71,28619.9,0.005412768,-0.001655629,-0.017000525,-0.017116384,-0.089908492,-0.183621426,-0.300950767,-0.072122843,-0.112106166,-0.076657736,0.933830776,-0.09194911,-0.17749479,-0.327333692
2014-07-25,1978.34,12.69,758.76,29317,6.06606E-05,0.052238806,0.039810336,0.024357178,-0.089705841,-0.183830601,-0.304055166,-0.074430071,-0.120347589,-0.106051432,0.932109129,-0.091216204,-0.185523401,-0.305427887
2014-08-01,1925.15,17.03,880.02,31249.4,-0.026886177,0.342001576,0.15981338,0.065913975,-0.08922903,-0.181283066,-0.312818733,-0.074430071,-0.120347589,-0.106051432,1.059762196,-0.095285507,-0.191408829,-0.334859411
2014-08-08,1931.59,15.77,880.19,31956.7,0.003345194,-0.073987082,0.000193177,0.022634035,-0.087292336,-0.177756823,-0.296404099,-0.073785811,-0.122921569,-0.113696329,0.979720435,-0.091044194,-0.184727865,-0.302822303
2014-08-15,1955.06,13.15,749.42,29366.4,0.012150612,-0.166138237,-0.148570195,-0.081056555,-0.086165869,-0.167676467,-0.281759001,-0.068792443,-0.098649577,-0.104116398,0.950806972,-0.089103061,-0.164594372,-0.26366509
2014-08-22,1988.4,11.47,726.05,28759.2,0.017053185,-0.127756654,-0.031184116,-0.020676692,-0.085618607,-0.172553383,-0.294925136,-0.069388512,-0.09674982,-0.104225404,0.842939633,-0.08930255,-0.169804978,-0.294861071
2014-08-29,2003.37,11.98,740.6,29253.8,0.007528666,0.044463819,0.020039942,0.017197975,-0.084971475,-0.170051003,-0.28563893,-0.066831408,-0.094008597,-0.103894735,0.849968326,-0.08858924,-0.169409867,-0.28487499
2014-09-05,2007.71,12.09,715.39,28731.1,0.00216635,0.00918197,-0.034039968,-0.017867764,-0.084122514,-0.168795257,-0.282185244,-0.067003993,-0.091654633,-0.095354013,0.873374613,-0.089144182,-0.162445926,-0.264230157
2014-09-12,1985.54,13.31,750,29263.4,-0.011042431,0.100909843,0.048379206,0.018526962,-0.084530382,-0.169468361,-0.285925855,-0.066903842,-0.091415219,-0.096187887,0.904233895,-0.091816633,-0.163380556,-0.268172441
2014-09-19,2010.4,12.11,715.66,29063.6,0.012520523,-0.090157776,-0.045786667,-0.006827641,-0.084811464,-0.168577684,-0.283249424,-0.066904625,-0.091535727,-0.094711944,0.850336042,-0.093350109,-0.165432487,-0.265513279
2014-09-26,1982.85,14.85,773.96,30179.5,-0.013703741,0.22625929,0.081463265,0.038395106,-0.084598691,-0.172450168,-0.289788019,-0.066904625,-0.091535727,-0.094711944,0.957623215,-0.091439456,-0.16705166,-0.27891743
2014-10-03,1967.9,14.55,770.9,30199.8,-0.007539653,-0.02020202,-0.003953693,0.000672642,-0.084313002,-0.172829108,-0.291324557,-0.066872303,-0.091329287,-0.095444465,0.938190862,-0.084983009,-0.154149038,-0.256128375
2014-10-10,1906.13,21.24,943.21,33250.4,-0.03138879,0.459793814,0.223517966,0.101013914,-0.081556427,-0.165313754,-0.289162807,-0.062683888,-0.08092188,-0.0794686,1.119156944,-0.078901231,-0.143993649,-0.265069537
2014-10-17,1886.76,21.99,1009.66,33802.2,-0.010161951,0.035310734,0.070450907,0.016595289,-0.0816294,-0.1658325,-0.29672841,-0.06363697,-0.083791982,-0.081203478,1.042674253,-0.079073934,-0.144246686,-0.26818327
2014-10-24,1964.58,16.11,854.02,31507.6,0.041245309,-0.26739427,-0.154150902,-0.067883156,-0.085651912,-0.174474022,-0.323257804,-0.079427169,-0.11977031,-0.130889445,0.949642105,-0.087397206,-0.159635802,-0.304380677
2014-10-31,2018.05,14.03,799.14,30472.6,0.027217013,-0.129112353,-0.06426079,-0.032849217,-0.087222947,-0.178765768,-0.331958109,-0.081649137,-0.124731201,-0.138847364,0.882489049,-0.090387679,-0.167430543,-0.323950951
2014-11-07,2031.92,13.12,760.46,29890.4,0.006872971,-0.064861012,-0.048402032,-0.019105688,-0.086652613,-0.17734158,-0.340652476,-0.082365315,-0.125184733,-0.156205323,0.860327869,-0.090623908,-0.168500503,-0.32463578
2014-11-14,2039.82,13.31,747.17,29420.1,0.003887948,0.014481707,-0.017476264,-0.015734149,-0.086645928,-0.178513534,-0.351235767,-0.082024839,-0.128379502,-0.177152978,0.87576078,-0.090678567,-0.168037236,-0.322779213
2014-11-21,2063.5,12.9,730.63,29643.3,0.011608867,-0.030803907,-0.022136863,0.00758665,-0.087507424,-0.179162175,-0.347783256,-0.08608952,-0.123187561,-0.163861741,0.855680849,-0.090843148,-0.167919211,-0.321127715
2014-11-28,2067.56,13.33,723.51,29701.9,0.001967531,0.033333333,-0.009745015,0.001976838,-0.087488763,-0.179104546,-0.351097343,-0.086666752,-0.127144281,-0.171544399,0.877221021,-0.090348886,-0.171184197,-0.334462974
2014-12-05,2075.37,11.82,680.47,29125.2,0.003777399,-0.11327832,-0.059487775,-0.019416266,-0.085576419,-0.175311205,-0.344874765,-0.084268893,-0.124659969,-0.171687117,0.815172414,-0.088408692,-0.167854424,-0.331993571
2014-12-12,2002.33,21.08,880.39,32969.3,-0.035193724,0.783417936,0.293796934,0.13198536,-0.072252942,-0.160290798,-0.321935333,-0.081944765,-0.121064545,-0.163992587,1.093442016,-0.069098557,-0.153605633,-0.314240506
2014-12-19,2070.65,16.49,767.5,29888.7,0.03412025,-0.217741935,-0.128227263,-0.093438441,-0.074099738,-0.164169505,-0.325321305,-0.089764545,-0.13735951,-0.195417865,0.996703116,-0.072185373,-0.16049557,-0.321910104
2014-12-26,2088.77,14.5,734.77,29583.2,0.008750875,-0.1206792,-0.042644951,-0.010221254,-0.073704002,-0.16388263,-0.325048818,-0.08829057,-0.13759346,-0.196024215,0.910518053,-0.071430313,-0.160315526,-0.326642365
2015-01-02,2058.2,17.79,821.23,31350.3,-0.014635407,0.226896552,0.117669475,0.059733227,-0.074412065,-0.163376766,-0.324701961,-0.090140987,-0.137353202,-0.200109605,0.989314796,-0.07173907,-0.159227569,-0.324540374
2015-01-09,2044.81,17.55,850.4,31620.5,-0.006505685,-0.013490725,0.035519891,0.008618737,-0.0741815,-0.163636659,-0.326550515,-0.090140987,-0.137353202,-0.200109605,0.940658499,-0.071246146,-0.159687866,-0.326190967
2015-01-16,2019.42,20.95,923.43,32991.6,-0.012416802,0.193732194,0.085877234,0.043361111,-0.075414899,-0.161088604,-0.31941926,-0.090140987,-0.137353202,-0.200109605,1.038230088,-0.071558933,-0.160522484,-0.328484483
2015-01-23,2051.82,16.66,842.03,31511,0.016044211,-0.20477327,-0.088149616,-0.04487809,-0.075002887,-0.162478476,-0.318877106,-0.085723169,-0.136184636,-0.198938406,0.905610561,-0.069439341,-0.157499341,-0.318584913
2015-01-30,1994.99,20.97,948.84,33253.7,-0.027697361,0.258703481,0.126848212,0.055304497,-0.077612741,-0.168178148,-0.327233572,-0.090901723,-0.144864596,-0.199323404,1.012039471,-0.072355409,-0.162214028,-0.331878736
2015-02-06,2055.47,17.29,889.08,32579.7,0.030315941,-0.175488794,-0.062982168,-0.020268421,-0.07825382,-0.169479341,-0.328248021,-0.093832976,-0.145887829,-0.194225523,0.890499402,-0.075154454,-0.176558289,-0.367549694
2015-02-13,2096.99,14.69,815.84,31247.9,0.02019976,-0.15037594,-0.082377289,-0.040878216,-0.078733463,-0.170500018,-0.330684054,-0.094131615,-0.147083444,-0.196832141,0.817327372,-0.075407067,-0.175915707,-0.366062679
2015-02-20,2110.3,14.3,760.58,30838.3,0.006347193,-0.026548673,-0.067733869,-0.013108081,-0.078564012,-0.169643071,-0.336590753,-0.095033577,-0.152304613,-0.215943599,0.838358459,-0.075467431,-0.173639391,-0.367751788
2015-02-27,2104.5,13.34,719.02,29771.4,-0.002748424,-0.067132867,-0.05464251,-0.034596589,-0.077999033,-0.168336002,-0.330953144,-0.097735541,-0.160532707,-0.217749478,0.811735304,-0.074617193,-0.171209086,-0.358579945
2015-03-06,2071.26,15.2,735.19,29580.4,-0.015794726,0.139430285,0.022488943,-0.006415553,-0.078243775,-0.167691681,-0.326001189,-0.097735541,-0.160532707,-0.217749478,0.882621319,-0.074997692,-0.171281515,-0.353596398
2015-03-13,2053.4,16,740.43,30188.52,-0.008622771,0.052631579,0.007127409,0.020558207,-0.078613477,-0.167774091,-0.326588827,-0.099964404,-0.160926806,-0.219108031,0.902952736,-0.074954351,-0.17090396,-0.353512682
2015-03-20,2108.1,13.02,671.32,29604.2,0.026638745,-0.18625,-0.093337655,-0.019355702,-0.079956453,-0.170450374,-0.330026171,-0.101597331,-0.165932447,-0.217043324,0.796782795,-0.076341347,-0.173282664,-0.358154664
2015-03-27,2061.02,15.07,673.48,29886.9,-0.022332906,0.157450077,0.003217542,0.009549321,-0.081094585,-0.171428116,-0.335656324,-0.100566368,-0.164143128,-0.221411385,0.902588235,-0.078213155,-0.173751832,-0.361440098
2015-04-03,2066.96,14.67,657.12,30073.9,0.002882068,-0.0265428,-0.024291738,0.006256922,-0.079558251,-0.167990072,-0.329219303,-0.101870917,-0.167215989,-0.226840571,0.887822591,-0.078403352,-0.179434502,-0.366957135
2015-04-10,2102.06,12.58,576.76,28204.7,0.016981461,-0.142467621,-0.12229121,-0.062153562,-0.078885503,-0.164243038,-0.321597738,-0.100855477,-0.156078149,-0.217506477,0.846934359,-0.078280906,-0.176697664,-0.355162921
2015-04-17,2081.18,13.89,586.3,28871.35,-0.009933113,0.104133545,0.016540675,0.023636132,-0.079161768,-0.164753177,-0.322647849,-0.100855477,-0.156078149,-0.217506477,0.895393812,-0.074647807,-0.168879158,-0.33695338
2015-04-24,2117.69,12.29,549.94,28130.69,0.017542932,-0.115190785,-0.062016033,-0.025653806,-0.079563101,-0.165463252,-0.324245724,-0.100985276,-0.156232628,-0.217325552,0.827808516,-0.073438777,-0.16635843,-0.331153616
2015-05-01,2108.29,12.7,545.07,27901.48,-0.004438799,0.033360456,-0.008855512,-0.00814804,-0.079661774,-0.166504499,-0.327444898,-0.100985276,-0.156232628,-0.217325552,0.84305358,-0.073585095,-0.166653448,-0.330303998
2015-05-08,2116.1,12.86,545.18,27814.79,0.003704424,0.012598425,0.000201809,-0.003107004,-0.079872524,-0.167180799,-0.327999996,-0.100792239,-0.156985479,-0.221400459,0.835743298,-0.073587757,-0.166447797,-0.331085706
2015-05-15,2122.73,12.38,529.16,27511.02,0.003133122,-0.037325039,-0.02938479,-0.010921168,-0.079671585,-0.166713754,-0.327281174,-0.101931269,-0.159229031,-0.225909822,0.807736223,-0.073181554,-0.165748434,-0.333436526
2015-05-22,2126.06,12.13,492.39,26669.76,0.001568735,-0.020193861,-0.06948749,-0.030579019,-0.079533316,-0.16450951,-0.32507125,-0.106789445,-0.156605009,-0.227704365,0.830212662,-0.073142379,-0.162989291,-0.328388849
2015-05-29,2107.39,13.84,498.85,26692.4,-0.008781502,0.140972795,0.013119682,0.000848902,-0.07934546,-0.165839079,-0.330760925,-0.107229136,-0.161095933,-0.240696665,0.916773125,-0.074096246,-0.164975375,-0.329996031
2015-06-05,2092.83,14.21,503.17,27071.69,-0.00690902,0.026734104,0.008659918,0.014209663,-0.079441706,-0.166139197,-0.331618621,-0.107229136,-0.161095933,-0.240696665,0.915087397,-0.108892414,-0.206733444,-0.37218687
2015-06-12,2094.11,13.78,483.51,26526.46,0.000611612,-0.03026038,-0.039072282,-0.020140228,-0.079138859,-0.1651735,-0.329154851,-0.108872677,-0.163247013,-0.241795701,0.903659465,-0.10383633,-0.19406522,-0.367084368
2015-06-19,2109.99,13.96,487.05,26577.78,0.007583174,0.013062409,0.007321462,0.001934672,-0.079146435,-0.165123918,-0.330822638,-0.106393268,-0.158544492,-0.240387761,0.899029394,-0.105097941,-0.190522023,-0.362780316
2015-06-26,2101.49,14.02,458.36,25595.41,-0.004028455,0.004297994,-0.058905657,-0.036962079,-0.078903903,-0.162686359,-0.325484532,-0.106390223,-0.158656692,-0.246510731,0.94579097,-0.110338411,-0.201949464,-0.365546511
2015-07-03,2076.78,16.79,523.65,26440.65,-0.011758324,0.197574893,0.142442622,0.033023108,-0.078943811,-0.158202494,-0.325535299,-0.106390223,-0.158656692,-0.246510731,0.989184867,-0.106223271,-0.172251275,-0.35990889
2015-07-10,2076.62,16.83,525.53,26875.45,-7.70423E-05,0.00238237,0.003590184,0.016444376,-0.078881347,-0.158129675,-0.324832523,-0.107047488,-0.158050494,-0.245690044,0.986476868,-0.109941403,-0.176855891,-0.363752101
2015-07-17,2126.64,11.95,431.91,24867.47,0.024087219,-0.289958408,-0.178143969,-0.074714284,-0.078656299,-0.156817003,-0.326046714,-0.099737226,-0.147857067,-0.24113906,0.930949008,-0.107396716,-0.168320998,-0.356731685
2015-07-24,2079.65,13.74,444.46,25204.32,-0.022095888,0.149790795,0.029056979,0.013545809,-0.079219551,-0.157635625,-0.324661414,-0.099737226,-0.147857067,-0.24113906,0.914258555,-0.109857169,-0.170991552,-0.354502983
2015-07-31,2103.84,12.12,420.79,24859.76,0.011631765,-0.11790393,-0.053255636,-0.013670672,-0.079454259,-0.158072914,-0.328716874,-0.098702446,-0.147182834,-0.244362029,0.835553367,-0.104042001,-0.16378416,-0.341456503
2015-08-07,2077.57,13.39,423.73,24576.41,-0.012486691,0.104785479,0.006986858,-0.011397938,-0.080213106,-0.162950548,-0.342111216,-0.101350471,-0.168797211,-0.291148621,0.899520154,-0.102617448,-0.159815993,-0.322020402
